RecordType	SystemIdentity	FileNum	SwitchNum	CallingNum	CallingIMSI	CalledNum	CalledIMSI	DateS	TimeS	TimeType	CallPeriod	CallingCellID	CalledCellID	ServiceType	Transfer	IncomingTrunk	OutgoingTrunk	MSRN	CalledNum2	FCIFlag	callrecTime	EventProcessedUtcTime	PartitionId	EventEnqueuedUtcTime
MO	d0	576	UK	789063604	466921402237651	234523597	466923200348594	20220412		2	748			S	1		405	886932429507			2022-04-12T03:40:54Z	2022-04-12T03:40:54.7835245Z	1	2022-04-12T03:40:54.5510000Z
MO	d0	579	US	789010844	466921402416657	789009666	466922202613463	20220412		1	572			a	1		411	886937415371			2022-04-12T03:40:54Z	2022-04-12T03:40:54.9086023Z	1	2022-04-12T03:40:54.8640000Z
MO	d0	585	UK	345603929	466922702341485	678989944	262021390056324	20220412		0	682			b	1		609	1417955696232			2022-04-12T03:40:55Z	2022-04-12T03:40:55.5660715Z	1	2022-04-12T03:40:55.4890000Z
MO	d0	588	Germany	123451426	466921602131264	345662762	466922202546859	20220412		2	541			a	1		418	886932428927			2022-04-12T03:40:55Z	2022-04-12T03:40:56.0050939Z	1	2022-04-12T03:40:55.8170000Z
MO	d0	589	US	789088015	466922702341485	567810118	466921302209862	20220412		1	0			b	1		623	886932429242			2022-04-12T03:40:56Z	2022-04-12T03:40:56.1144805Z	1	2022-04-12T03:40:56.0360000Z
MO	d0	593	Germany	789002262	466922200432822	123458840	466923200348594	20220412		0	0			S	1		300	1415982715962			2022-04-12T03:40:56Z	2022-04-12T03:40:56.5702885Z	1	2022-04-12T03:40:56.3480000Z
MO	d0	601	US		262021390056324		466923100098619	F		2	0			b	0		423	14290800303585			0001-01-01T00:00:00	2022-04-12T03:40:57.1170871Z	1	2022-04-12T03:40:56.9930000Z
MO	d0	602	UK	678905898	466921402416657	234541616	466923000886460	20220412		3	0			V	1		411	1415982715962			2022-04-12T03:40:57Z	2022-04-12T03:40:57.2265438Z	1	2022-04-12T03:40:57.1650000Z
MO	d0	604	Australia	234518930	466923101048691	345694697	466923100098619	20220412		0	604			a	0		402	886932429825			2022-04-12T03:40:57Z	2022-04-12T03:40:57.4433139Z	1	2022-04-12T03:40:57.3210000Z
MO	d0	605	US	234515520	466920401237309	123412304	466922702346260	20220412		1	0			S	1		621	886932428258			2022-04-12T03:40:57Z	2022-04-12T03:40:57.5526957Z	1	2022-04-12T03:40:57.4770000Z
MO	d0	611	US	567832581	466922200432822	456737769	466923000464324	20220412		2	299			V	1		623	886932429827			2022-04-12T03:40:58Z	2022-04-12T03:40:58.3198582Z	1	2022-04-12T03:40:58.1110000Z
MO	d0	614	Germany	123416683	466921402416657	456767866	466923101048691	20220412		3	0			V	1		623	886937415371			2022-04-12T03:40:58Z	2022-04-12T03:40:58.5386228Z	1	2022-04-12T03:40:58.4230000Z
MO	d0	618	US	789056485	466923100098619	678918296	466923000886460	20220412		2	0			a	1		300	1412930064972			2022-04-12T03:40:58Z	2022-04-12T03:40:58.9762055Z	1	2022-04-12T03:40:58.7520000Z
MO	d0	634	Germany	012377671	466923101048691	345663166	466920400352400	20220412		2	0			b	0		422	886932428927			2022-04-12T03:41:00Z	2022-04-12T03:41:00.1822975Z	1	2022-04-12T03:41:00.1110000Z
MO	d0	638	Germany		466921402237651		466922201102759	F		3	0			a	1		426	886932428927			0001-01-01T00:00:00	2022-04-12T03:41:00.8540843Z	1	2022-04-12T03:41:00.6460000Z
MO	d0	641	China	234546117	466923101048691	456756336	466923300236137	20220412		2	779			S	1		300	1415982715962			2022-04-12T03:41:00Z	2022-04-12T03:41:01.0749404Z	1	2022-04-12T03:41:00.9610000Z
MO	d0	642	UK	123402779	466921402416657	345662456	466923101048691	20220412		2	0			V	1		424	886932429507			2022-04-12T03:41:01Z	2022-04-12T03:41:01.1979267Z	1	2022-04-12T03:41:01.1170000Z
MO	d0	644	UK	678934928	466921402416657	345662315	466923100807296	20220412		1	0			a	0		411	14290800303585			2022-04-12T03:41:01Z	2022-04-12T03:41:01.3072229Z	1	2022-04-12T03:41:01.2740000Z
MO	d0	646	Australia	123446410	466922200432822	789017728	466921402416657	20220412		0	0			S	0		F	1417955696232			2022-04-12T03:41:01Z	2022-04-12T03:41:01.5279222Z	1	2022-04-12T03:41:01.4300000Z
MO	d0	102	China	678922904	466922000696024	012334631	466922702341485	20220412		1	313			V	1		300	886932428258			2022-04-12T04:04:02Z	2022-04-12T03:41:01.9712177Z	1	2022-04-12T03:41:01.8050000Z
MO	d0	652	Germany		466920401237309		466922702341485	F		1	0			b	1		425	886932429827			0001-01-01T00:00:00	2022-04-12T03:41:02.0805633Z	1	2022-04-12T03:41:01.9770000Z
MO	d0	660	Germany	345619847	466922200432822	123494746	466922002560205	20220412		0	0			a	0		614	886932429827			2022-04-12T03:41:02Z	2022-04-12T03:41:02.8451406Z	1	2022-04-12T03:41:02.7740000Z
MO	d0	664	UK	123449011	466922201102759	012317201	466922202613463	20220412		3	0			V	1		423	886932428134			2022-04-12T03:41:03Z	2022-04-12T03:41:03.1732676Z	1	2022-04-12T03:41:03.1020000Z
MO	d0	669	Australia		466921402416657		466920400352400	F		1	0			V	0		426	886932429507			0001-01-01T00:00:00	2022-04-12T03:41:03.8299925Z	1	2022-04-12T03:41:03.6410000Z
MO	d0	670	US	345683759	262021390056324	123400807	466920401237309	20220412		3	0			S	1		421	14290800033338			2022-04-12T03:41:03Z	2022-04-12T03:41:03.8299925Z	1	2022-04-12T03:41:03.7970000Z
MO	d0	672	Germany	123461698	262021390056324	012345003	466922000696024	20220412		2	0			a	0		409	1416955584542			2022-04-12T03:41:03Z	2022-04-12T03:41:04.0499035Z	1	2022-04-12T03:41:03.9540000Z
MO	d0	674	Germany	789005882	466922000696024	012390009	466921200135361	20220412		2	0			b	1		425	1412930064972			2022-04-12T03:41:04Z	2022-04-12T03:41:04.1592986Z	1	2022-04-12T03:41:04.1100000Z
MO	d0	679	US	678933867	466921402237651	123443580	466923000464324	20220412		1	0			S	1		405	886932428134			2022-04-12T03:41:04Z	2022-04-12T03:41:04.8155499Z	1	2022-04-12T03:41:04.5790000Z
MO	d0	107	UK	123420326	466922201102759	567840277	466923000886460	20220412		0	7			V	1		423	886932429825			2022-04-12T04:07:03Z	2022-04-12T03:41:05.3795583Z	1	2022-04-12T03:41:05.2820000Z
MO	d0	688	UK	012390618	466921402416657	789094140	466923200779222	20220412		0	0			S	1		623	14290800303585			2022-04-12T03:41:05Z	2022-04-12T03:41:05.8171444Z	1	2022-04-12T03:41:05.6100000Z
MO	d0	690	UK	456753430	466921402237651	012359765	466923000464324	20220412		3	0			b	1		300	886932428688			2022-04-12T03:41:05Z	2022-04-12T03:41:05.8171444Z	1	2022-04-12T03:41:05.7660000Z
MO	d0	694	US	012353374	466922202679249	012362618	466923101048691	20220412		3	419			b	0		400	886932429827			2022-04-12T03:41:06Z	2022-04-12T03:41:06.2561393Z	1	2022-04-12T03:41:06.1260000Z
MO	d0	695	Germany	456779437	466922702341485	456746221	466922202679249	20220412		0	0			V	0		623	886932428134			2022-04-12T03:41:06Z	2022-04-12T03:41:06.3811348Z	1	2022-04-12T03:41:06.2820000Z
MO	d0	697	UK	567880230	466922201102759	234547069	466923000886460	20220412		0	0			a	0		422	1418986850453			2022-04-12T03:41:06Z	2022-04-12T03:41:06.7065186Z	1	2022-04-12T03:41:06.5010000Z
MO	d0	115	UK	456716759	466920401237309	345663540	466923200408045	20220412		0	676			S	1		426	886932428242			2022-04-12T03:42:04Z	2022-04-12T03:41:06.8159856Z	1	2022-04-12T03:41:06.7200000Z
MO	d0	701	Germany	234567724	466923101048691	678959295	466923101048691	20220412		0	0			b	1		420	14290800303585			2022-04-12T03:41:06Z	2022-04-12T03:41:06.9252730Z	1	2022-04-12T03:41:06.8910000Z
MO	d0	703	US	345688708	466921602131264	567803252	466923200348594	20220412		2	0			b	1		423	886932428688			2022-04-12T03:41:07Z	2022-04-12T03:41:07.1440444Z	1	2022-04-12T03:41:07.0480000Z
MO	d0	705	China	678942858	466923101048691	789012422	466921402416657	20220412		2	0			S	1		443	886932428876			2022-04-12T03:41:07Z	2022-04-12T03:41:07.2534007Z	1	2022-04-12T03:41:07.2040000Z
MO	d0	712	US	456743598	466922702341485	123496802	466922202546859	20220412		0	0			V	1		422	886932429979			2022-04-12T03:41:07Z	2022-04-12T03:41:07.9066690Z	1	2022-04-12T03:41:07.8600000Z
MO	d0	717	China	456725923	262021390056324	456760017	466923100807296	20220412		0	0			b	0		623	886932429155			2022-04-12T03:41:08Z	2022-04-12T03:41:08.5644771Z	1	2022-04-12T03:41:08.3470000Z
MO	d0	117	US	345682189	466923100098619	012338932	466921200135361	20220412		1	913			b	0		423	886932428927			2022-04-12T03:49:04Z	2022-04-12T03:41:09.3301168Z	1	2022-04-12T03:41:09.2370000Z
MO	d0	729	Germany		466921402416657		466921402237651	F		2	0			a	1		623	886932429825			0001-01-01T00:00:00	2022-04-12T03:41:09.4395715Z	1	2022-04-12T03:41:09.4090000Z
MO	d0	730	US	234596750	466923101048691	123486833	466922202546859	20220412		0	0			V	0		426	886932429021			2022-04-12T03:41:09Z	2022-04-12T03:41:09.7676356Z	1	2022-04-12T03:41:09.5650000Z
MO	d0	735	Germany	234502640	466920401237309	012322439	466920403025604	20220412		2	0			V	0		421	886932428258			2022-04-12T03:41:10Z	2022-04-12T03:41:10.0971074Z	1	2022-04-12T03:41:10.0460000Z
MO	d0	742	UK	456732861	466921602131264	678953788	466922002560205	20220412		1	0			V	1		418	886932428242			2022-04-12T03:41:10Z	2022-04-12T03:41:10.7548064Z	1	2022-04-12T03:41:10.6710000Z
MO	d0	119	US	345675385	466922200432822	123473012	466923000464324	20220412		0	240			S	1		419	886932428134			2022-04-12T03:59:04Z	2022-04-12T03:41:11.3172752Z	1	2022-04-12T03:41:11.2650000Z
MO	d0	756	Germany	234536032	262021390056324	789037812	466923300236137	20220412		1	0			a	1		405	886932428927			2022-04-12T03:41:11Z	2022-04-12T03:41:11.9861802Z	1	2022-04-12T03:41:11.9370000Z
MO	d0	762	China	567892091	466922201102759	678971534	466923101048691	20220412		3	677			b	1		609	886932429155			2022-04-12T03:41:12Z	2022-04-12T03:41:12.6406550Z	1	2022-04-12T03:41:12.4210000Z
MO	d0	770	UK	012366056	466921402416657	789097731	466923100807296	20220412		2	0			b	0		F	886932428876			2022-04-12T03:41:13Z	2022-04-12T03:41:13.2968392Z	1	2022-04-12T03:41:13.2180000Z
MO	d0	774	Australia	123482331	466922202679249	345616738	466920401237309	20220412		0	0			S	0		424	886932428242			2022-04-12T03:41:13Z	2022-04-12T03:41:13.6249551Z	1	2022-04-12T03:41:13.5300000Z
MO	d0	776	China	012391309	466923101048691	678940479	466920403025604	20220412		0	708			S	1		442	1418986850453			2022-04-12T03:41:13Z	2022-04-12T03:41:13.7344240Z	1	2022-04-12T03:41:13.6870000Z
MO	d0	781	Germany	234596889	466922200432822	456778079	466921302209862	20220412		3	0			b	0		405	886932429626			2022-04-12T03:41:14Z	2022-04-12T03:41:14.3922723Z	1	2022-04-12T03:41:14.1550000Z
MO	d0	783	Germany	012325990	466922200432822	012376374	466923000886460	20220412		1	0			S	1		443	1418986850453			2022-04-12T03:41:14Z	2022-04-12T03:41:14.3922723Z	1	2022-04-12T03:41:14.3120000Z
MO	d0	121	Germany	789070399	262021390056324	567895835	466921302209862	20220412		3	279			S	1		426				2022-04-12T03:45:04Z	2022-04-12T03:41:14.5016589Z	1	2022-04-12T03:41:14.3740000Z
MO	d0	787	Australia	123489666	466923101048691	456736414	466923000886460	20220412		2	0			S	1		420	886932429827			2022-04-12T03:41:14Z	2022-04-12T03:41:14.7205279Z	1	2022-04-12T03:41:14.7020000Z
MO	d0	123	China	234522213	466921602131264	234580940	466923000886460	20220412		3	245			V	1		411	1415982715962			2022-04-12T03:42:04Z	2022-04-12T03:41:15.1597325Z	1	2022-04-12T03:41:15.0620000Z
MO	d0	792	China	123476951	466923100098619	345618292	466921402237651	20220412		3	0			a	0		419	886932428134			2022-04-12T03:41:15Z	2022-04-12T03:41:15.3785144Z	1	2022-04-12T03:41:15.2490000Z
MO	d0	794	China	234582014	466921602131264	345681484	466921602343040	20220412		1	0			V	1		419	886932428687			2022-04-12T03:41:15Z	2022-04-12T03:41:15.4878733Z	1	2022-04-12T03:41:15.4210000Z
MO	d0	796	China	456716254	466920401237309	456799390	466922201102759	20220412		1	0			b	1		418	14290800033338			2022-04-12T03:41:15Z	2022-04-12T03:41:15.8159923Z	1	2022-04-12T03:41:15.5770000Z
MO	d0	800	UK	012352951	466923101048691	789015910	466923000886460	20220412		3	0			a	0		411	1415980332015			2022-04-12T03:41:15Z	2022-04-12T03:41:16.1457079Z	1	2022-04-12T03:41:15.9210000Z
MO	d0	802	Australia	345620246	466923100098619	234568926	466922702346260	20220412		1	0			V	0		400	1416916990491			2022-04-12T03:41:16Z	2022-04-12T03:41:16.1457079Z	1	2022-04-12T03:41:16.0800000Z
MO	d0	804	Australia	456753813	466921402416657	789020133	466923000886460	20220412		1	0			a	0		424	886932423548			2022-04-12T03:41:16Z	2022-04-12T03:41:16.2706547Z	1	2022-04-12T03:41:16.2370000Z
MO	d0	808	China	678982279	466922000696024	234595468	466922202613463	20220412		0	216			b	1		405	1417955696232			2022-04-12T03:41:16Z	2022-04-12T03:41:16.8203900Z	1	2022-04-12T03:41:16.6130000Z
MO	d0	127	UK	789087377	466921402416657	456712180	262021390056324	20220412		0	686			b	0		402	886932428927			2022-04-12T04:09:05Z	2022-04-12T03:41:17.1484851Z	1	2022-04-12T03:41:17.0040000Z
MO	d0	813	US	123442061	466921402416657	567871553	466921602131264	20220412		1	0			a	0		400	14290800033338			2022-04-12T03:41:17Z	2022-04-12T03:41:19.2574303Z	1	2022-04-12T03:41:17.1600000Z
MO	d0	818	China	456763111	466922702341485	678902685	466922201102759	20220412		0	183			S	0		418	1417955696232			2022-04-12T03:41:17Z	2022-04-12T03:41:19.2574303Z	1	2022-04-12T03:41:17.6450000Z
MO	d0	822	UK	567834254	466922000696024	456747024	466922702341485	20220412		3	0			a	1		423	886932429155			2022-04-12T03:41:18Z	2022-04-12T03:41:19.2574303Z	1	2022-04-12T03:41:18.1130000Z
MO	d0	837	US	789018803	466922200432822	456700496	466922702341485	20220412		2	0			b	0		402	886932429825			2022-04-12T03:41:19Z	2022-04-12T03:41:20.2445818Z	1	2022-04-12T03:41:19.5200000Z
MO	d0	839	US	678940168	466923100098619	567836419	466923000886460	20220412		1	0			a	0		418	1416916990491			2022-04-12T03:41:19Z	2022-04-12T03:41:20.2445818Z	1	2022-04-12T03:41:19.6760000Z
MO	d0	849	Australia	345699077	466922201102759	123437898	466923100098619	20220412		1	408			a	1		418	886932429021			2022-04-12T03:41:20Z	2022-04-12T03:41:21.8603731Z	1	2022-04-12T03:41:20.5350000Z
MO	d0	850	Germany	789089870	466923100098619	012362042	466921200135361	20220412		3	0			V	1		409	1412983121877			2022-04-12T03:41:20Z	2022-04-12T03:41:21.8603731Z	1	2022-04-12T03:41:20.6920000Z
MO	d0	132	UK	678915226	466922201102759	456791710	466923100098619	20220412		2	228			S	0		621	886932429827			2022-04-12T03:51:05Z	2022-04-12T03:41:21.8603731Z	1	2022-04-12T03:41:21.0510000Z
MO	d0	859	China	678940478	466922202679249	567829902	466923300507919	20220412		1	0			a	0		425	886932429825			2022-04-12T03:41:21Z	2022-04-12T03:41:21.8603731Z	1	2022-04-12T03:41:21.5350000Z
MO	d0	864	Australia	456732560	466921402416657	678981537	466923200408045	20220412		3	0			a	0		400	14290800033338			2022-04-12T03:41:22Z	2022-04-12T03:41:22.2989809Z	1	2022-04-12T03:41:22.0670000Z
MO	d0	134	UK	567848067	466923100098619	789065492	466922702346260	20220412		0	984			V	0		621				2022-04-12T03:42:05Z	2022-04-12T03:41:22.6271031Z	1	2022-04-12T03:41:22.4660000Z
MO	d0	872	UK		466921602131264		466923101048691	F		3	0			S	1		422				0001-01-01T00:00:00	2022-04-12T03:41:23.1896954Z	1	2022-04-12T03:41:22.9500000Z
MO	d0	873	UK		466922000696024		466920401237309	F		2	0			b	1		424	886932428927			0001-01-01T00:00:00	2022-04-12T03:41:23.1896954Z	1	2022-04-12T03:41:23.1220000Z
MO	d0	876	China	789070541	466921402237651	012326101	466923101048691	20220412		1	0			V	0		443	1416916990491			2022-04-12T03:41:23Z	2022-04-12T03:41:23.5177384Z	1	2022-04-12T03:41:23.4970000Z
MO	d0	880	Germany	234514033	466922201102759	789097932	466923000886460	20220412		0	0			S	1		420	886932428306			2022-04-12T03:41:23Z	2022-04-12T03:41:23.8458595Z	1	2022-04-12T03:41:23.8090000Z
MO	d0	884	Germany	678927431	466921602131264	456778419	466923200348594	20220412		0	0			b	0		421	14290800033338			2022-04-12T03:41:24Z	2022-04-12T03:41:24.1754968Z	1	2022-04-12T03:41:24.1220000Z
MO	d0	138	Australia	012319649	466921402416657	345677721	466922200432822	20220412		2	819			b	0		405	886932428876			2022-04-12T04:01:06Z	2022-04-12T03:41:24.7224711Z	1	2022-04-12T03:41:24.6530000Z
MO	d0	890	China	345673460	466922201102759	345663701	466922202679249	20220412		1	656			a	1		609	1416955584542			2022-04-12T03:41:24Z	2022-04-12T03:41:24.8317503Z	1	2022-04-12T03:41:24.8100000Z
MO	d0	900	UK	678997018	466922702341485	567843647	466922200432822	20220412		3	0			a	1		424	14290800303585			2022-04-12T03:41:25Z	2022-04-12T03:41:25.8177787Z	1	2022-04-12T03:41:25.7490000Z
MO	d0	902	UK	456766607	466922000696024	456774133	466922200432822	20220412		2	0			b	1		426	886932428927			2022-04-12T03:41:25Z	2022-04-12T03:41:25.9271649Z	1	2022-04-12T03:41:25.9050000Z
MO	d0	908	Germany	123481458	466920401237309	123445290	466921602131264	20220412		2	0			a	0		443	886932428134			2022-04-12T03:41:26Z	2022-04-12T03:41:26.4754518Z	1	2022-04-12T03:41:26.4360000Z
MO	d0	910	Germany	345624036	466923101048691	789052476	466922702346260	20220412		0	575			b	0		300	1415982715962			2022-04-12T03:41:26Z	2022-04-12T03:41:26.8008842Z	1	2022-04-12T03:41:26.5920000Z
MO	d0	143	US	456758682	466921402416657	234585525	466920400352400	20220412		2	245			V	1		F	886932423548			2022-04-12T03:48:09Z	2022-04-12T03:41:26.8008842Z	1	2022-04-12T03:41:26.6550000Z
MO	d0	913	UK	345671705	466922000696024	012304651	466923200779222	20220412		3	0			V	1		422	886932429242			2022-04-12T03:41:26Z	2022-04-12T03:41:27.0195488Z	1	2022-04-12T03:41:26.9830000Z
MO	d0	915	China	345690168	466922702341485	789013822	262021390056324	20220412		1	0			a	0		614	886937415371			2022-04-12T03:41:27Z	2022-04-12T03:41:27.2383246Z	1	2022-04-12T03:41:27.1240000Z
MO	d0	921	China	234532124	466922202679249	123466547	466922202546859	20220412		0	0			S	1		419	1417955696232			2022-04-12T03:41:27Z	2022-04-12T03:41:27.6787214Z	1	2022-04-12T03:41:27.6240000Z
MO	d0	923	US	567849495	466921402416657	678948873	466922200432822	20220412		0	0			b	0		420	886932428242			2022-04-12T03:41:27Z	2022-04-12T03:41:28.0085937Z	1	2022-04-12T03:41:27.7950000Z
MO	d0	147	Germany	012384019	466921602131264	789001513	466923300507919	20220412		1	13			S	0		422	886932423548			2022-04-12T03:54:09Z	2022-04-12T03:41:28.0085937Z	1	2022-04-12T03:41:27.8420000Z
MO	d0	925	Australia	567879082	262021390056324	789061081	466922702341485	20220412		3	0			S	1		424	886932428258			2022-04-12T03:41:27Z	2022-04-12T03:41:28.1180067Z	1	2022-04-12T03:41:28.0140000Z
MO	d0	928	China	456760947	466921402237651	234511744	466922202679249	20220412		1	405			S	1		418	14290800033338			2022-04-12T03:41:28Z	2022-04-12T03:41:28.4460168Z	1	2022-04-12T03:41:28.3270000Z
MO	d0	940	China		466921402416657		466920403025604	F		0	0			b	1		420	14290800303585			0001-01-01T00:00:00	2022-04-12T03:41:29.6648640Z	1	2022-04-12T03:41:29.4720000Z
MO	d0	944	Australia	456779437	466921402237651	456717179	466922201102759	20220412		2	608			V	1		418	1415982715962			2022-04-12T03:41:29Z	2022-04-12T03:41:29.9944348Z	1	2022-04-12T03:41:29.9410000Z
MO	d0	956	Germany		466921402237651		466922202679249	F		0	0			a	0		405	1415982715962			0001-01-01T00:00:00	2022-04-12T03:41:31.3241363Z	1	2022-04-12T03:41:31.1120000Z
MO	d0	961	Australia		466920401237309		466923100098619	F		1	0			b	0		621	886932429155			0001-01-01T00:00:00	2022-04-12T03:41:31.6571350Z	1	2022-04-12T03:41:31.5810000Z
MO	d0	972	Germany	123444402	466920401237309	012302993	466923200348594	20220412		0	0			a	1		621	886932429507			2022-04-12T03:41:32Z	2022-04-12T03:41:32.7659209Z	1	2022-04-12T03:41:32.5340000Z
MO	d0	155	China	012388459	466923101048691	789000661	466922202613463	20220412		3	54			S	1		621	886932429242			2022-04-12T03:49:10Z	2022-04-12T03:41:32.7659209Z	1	2022-04-12T03:41:32.5970000Z
MO	d0	974	China	789017864	466922000696024	012316356	466922202613463	20220412		3	0			S	1		623	886932429626			2022-04-12T03:41:32Z	2022-04-12T03:41:32.8756346Z	1	2022-04-12T03:41:32.7530000Z
MO	d0	980	Germany	789053045	466922000696024	789047689	466921200135361	20220412		2	0			b	0		418	886932428876			2022-04-12T03:41:33Z	2022-04-12T03:41:33.4222374Z	1	2022-04-12T03:41:33.2380000Z
MO	d0	157	Australia	234504102	466920401237309	789043999	466923100807296	20220412		2	785			V	1		300	886932429626			2022-04-12T03:50:10Z	2022-04-12T03:41:33.8597428Z	1	2022-04-12T03:41:33.7530000Z
MO	d0	989	US	789040742	466922200432822	345649678	466922202679249	20220412		0	0			a	0		614	886932429626			2022-04-12T03:41:34Z	2022-04-12T03:41:34.2990101Z	1	2022-04-12T03:41:34.0810000Z
MO	d0	161	UK	678935103	466922702341485	012386511	466923200348594	20220412		1	35			a	0		424	886932429979			2022-04-12T03:53:11Z	2022-04-12T03:41:35.3003432Z	1	2022-04-12T03:41:35.2220000Z
MO	d0	163	Australia	456711761	466922200432822	789014356	466923100807296	20220412		3	93			a	1		426	886932428876			2022-04-12T04:01:11Z	2022-04-12T03:41:35.4097160Z	1	2022-04-12T03:41:35.2850000Z
MO	d0	175	Australia	345645810	466922702341485	678908438	466923100098619	20220412		3	229			V	0		400	1416916990491			2022-04-12T04:06:13Z	2022-04-12T03:41:35.9722287Z	1	2022-04-12T03:41:35.8630000Z
MO	d0	180	UK	678916531	466921402237651	234503697	466922000696024	20220412		0	205			V	1		420	886932429825			2022-04-12T03:56:13Z	2022-04-12T03:41:36.0839721Z	1	2022-04-12T03:41:35.9720000Z
MO	d0	182	Germany	345655256	262021390056324	123483987	466921402416657	20220412		2	242			V	1		442	886932428876			2022-04-12T03:49:14Z	2022-04-12T03:41:36.0839721Z	1	2022-04-12T03:41:36.0190000Z
